track_id,track_name,artist_name,genre,energy,danceability,valence,Human_Vibe_Tag,Discovery_Reason,Data_Source
TRK-SCALED-0473,Augmented Track 473,Computational Artist 98,Folk,0.3,0.32,0.23,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0474,Augmented Track 474,Computational Artist 30,Folk,0.54,0.68,0.12,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0475,Augmented Track 475,Computational Artist 147,Indie,0.47,0.69,0.14,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0476,Augmented Track 476,Computational Artist 105,Jazz,0.27,0.58,0.27,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0477,Augmented Track 477,Computational Artist 143,R&B,0.27,0.53,0.33,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0478,Augmented Track 478,Computational Artist 140,Indie,0.21,0.46,0.29,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0479,Augmented Track 479,Computational Artist 41,Pop,0.7,0.62,0.69,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0480,Augmented Track 480,Computational Artist 63,Folk,0.49,0.35,0.33,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0481,Augmented Track 481,Computational Artist 36,Indie,0.58,0.32,0.28,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0482,Augmented Track 482,Computational Artist 22,Folk,0.67,0.67,0.26,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0483,Augmented Track 483,Computational Artist 104,Folk,0.39,0.32,0.24,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0484,Augmented Track 484,Computational Artist 196,R&B,0.53,0.3,0.54,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0485,Augmented Track 485,Computational Artist 104,Indie,0.44,0.41,0.26,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0486,Augmented Track 486,Computational Artist 126,Jazz,0.65,0.55,0.22,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0487,Augmented Track 487,Computational Artist 164,EDM,0.61,0.36,0.57,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0488,Augmented Track 488,Computational Artist 98,Pop,0.63,0.68,0.77,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0489,Augmented Track 489,Computational Artist 79,Pop,0.72,0.71,0.51,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0490,Augmented Track 490,Computational Artist 45,Jazz,0.39,0.44,0.33,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0491,Augmented Track 491,Computational Artist 34,Indie,0.46,0.6,0.46,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0492,Augmented Track 492,Computational Artist 77,Hip-Hop,0.85,0.77,0.49,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0493,Augmented Track 493,Computational Artist 95,Indie,0.31,0.37,0.42,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0494,Augmented Track 494,Computational Artist 94,Hip-Hop,0.81,0.8,0.3,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0495,Augmented Track 495,Computational Artist 18,Folk,0.23,0.51,0.37,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0496,Augmented Track 496,Computational Artist 34,Pop,0.72,0.64,0.56,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0497,Augmented Track 497,Computational Artist 148,Folk,0.31,0.64,0.27,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0498,Augmented Track 498,Computational Artist 191,Folk,0.38,0.36,0.25,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0499,Augmented Track 499,Computational Artist 151,EDM,0.29,0.56,0.51,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0500,Augmented Track 500,Computational Artist 73,EDM,0.33,0.42,0.38,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0501,Augmented Track 501,Computational Artist 141,Indie,0.61,0.32,0.31,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0502,Augmented Track 502,Computational Artist 38,R&B,0.51,0.58,0.55,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0503,Augmented Track 503,Computational Artist 97,Hip-Hop,0.83,0.7,0.46,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0504,Augmented Track 504,Computational Artist 43,Hip-Hop,0.7,0.83,0.58,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0505,Augmented Track 505,Computational Artist 43,Indie,0.6,0.52,0.17,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0506,Augmented Track 506,Computational Artist 125,Pop,0.66,0.67,0.71,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0507,Augmented Track 507,Computational Artist 20,Hip-Hop,0.87,0.73,0.39,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0508,Augmented Track 508,Computational Artist 92,Hip-Hop,0.91,0.86,0.56,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0509,Augmented Track 509,Computational Artist 197,Hip-Hop,0.63,0.87,0.45,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0510,Augmented Track 510,Computational Artist 140,R&B,0.4,0.63,0.49,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0511,Augmented Track 511,Computational Artist 51,R&B,0.27,0.61,0.16,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0512,Augmented Track 512,Computational Artist 48,EDM,0.69,0.61,0.36,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0513,Augmented Track 513,Computational Artist 165,R&B,0.55,0.68,0.3,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0514,Augmented Track 514,Computational Artist 72,Hip-Hop,0.66,0.74,0.59,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0515,Augmented Track 515,Computational Artist 198,Hip-Hop,0.65,0.9,0.34,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0516,Augmented Track 516,Computational Artist 131,Pop,0.63,0.7,0.81,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0517,Augmented Track 517,Computational Artist 94,Indie,0.22,0.4,0.57,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0518,Augmented Track 518,Computational Artist 17,Jazz,0.25,0.34,0.42,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0519,Augmented Track 519,Computational Artist 21,EDM,0.63,0.52,0.14,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0520,Augmented Track 520,Computational Artist 158,Indie,0.6,0.44,0.37,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0521,Augmented Track 521,Computational Artist 38,EDM,0.27,0.41,0.39,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0522,Augmented Track 522,Computational Artist 122,Pop,0.81,0.84,0.76,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0523,Augmented Track 523,Computational Artist 180,Jazz,0.22,0.33,0.17,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0524,Augmented Track 524,Computational Artist 32,Jazz,0.35,0.49,0.5,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0525,Augmented Track 525,Computational Artist 99,Folk,0.46,0.33,0.53,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0526,Augmented Track 526,Computational Artist 120,Indie,0.45,0.4,0.34,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0527,Augmented Track 527,Computational Artist 106,R&B,0.54,0.51,0.5,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0528,Augmented Track 528,Computational Artist 6,Jazz,0.24,0.65,0.14,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0529,Augmented Track 529,Computational Artist 150,Jazz,0.5,0.31,0.44,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0530,Augmented Track 530,Computational Artist 105,Indie,0.38,0.54,0.51,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0531,Augmented Track 531,Computational Artist 41,Pop,0.79,0.74,0.74,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0532,Augmented Track 532,Computational Artist 137,Jazz,0.62,0.55,0.2,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0533,Augmented Track 533,Computational Artist 88,Folk,0.36,0.54,0.46,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0534,Augmented Track 534,Computational Artist 180,Pop,0.6,0.68,0.5,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0535,Augmented Track 535,Computational Artist 97,R&B,0.61,0.67,0.39,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0536,Augmented Track 536,Computational Artist 48,Hip-Hop,0.67,0.75,0.54,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0537,Augmented Track 537,Computational Artist 12,Folk,0.24,0.4,0.39,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0538,Augmented Track 538,Computational Artist 123,Hip-Hop,0.91,0.85,0.33,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0539,Augmented Track 539,Computational Artist 138,EDM,0.41,0.42,0.43,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0540,Augmented Track 540,Computational Artist 49,Jazz,0.59,0.43,0.29,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0541,Augmented Track 541,Computational Artist 135,EDM,0.26,0.56,0.16,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0542,Augmented Track 542,Computational Artist 149,R&B,0.4,0.45,0.26,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0543,Augmented Track 543,Computational Artist 6,Hip-Hop,0.68,0.86,0.35,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0544,Augmented Track 544,Computational Artist 130,EDM,0.27,0.46,0.4,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0545,Augmented Track 545,Computational Artist 109,R&B,0.22,0.6,0.38,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0546,Augmented Track 546,Computational Artist 162,EDM,0.53,0.5,0.39,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0547,Augmented Track 547,Computational Artist 76,Indie,0.28,0.56,0.2,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0548,Augmented Track 548,Computational Artist 40,Folk,0.67,0.49,0.13,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0549,Augmented Track 549,Computational Artist 137,Folk,0.41,0.63,0.35,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0550,Augmented Track 550,Computational Artist 32,Pop,0.78,0.64,0.75,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0551,Augmented Track 551,Computational Artist 113,Pop,0.59,0.73,0.83,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0552,Augmented Track 552,Computational Artist 48,Jazz,0.21,0.36,0.57,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0553,Augmented Track 553,Computational Artist 181,R&B,0.41,0.42,0.4,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0554,Augmented Track 554,Computational Artist 162,R&B,0.39,0.52,0.45,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0555,Augmented Track 555,Computational Artist 168,Jazz,0.67,0.68,0.51,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0556,Augmented Track 556,Computational Artist 152,R&B,0.28,0.67,0.21,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0557,Augmented Track 557,Computational Artist 30,Hip-Hop,0.84,0.89,0.32,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0558,Augmented Track 558,Computational Artist 24,Pop,0.52,0.6,0.53,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0559,Augmented Track 559,Computational Artist 153,Jazz,0.33,0.53,0.52,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0560,Augmented Track 560,Computational Artist 40,Jazz,0.31,0.37,0.4,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0561,Augmented Track 561,Computational Artist 177,Folk,0.7,0.67,0.23,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0562,Augmented Track 562,Computational Artist 152,EDM,0.48,0.69,0.35,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0563,Augmented Track 563,Computational Artist 70,Folk,0.45,0.52,0.59,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0564,Augmented Track 564,Computational Artist 15,Jazz,0.33,0.67,0.49,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0565,Augmented Track 565,Computational Artist 50,Jazz,0.69,0.61,0.57,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0566,Augmented Track 566,Computational Artist 26,Folk,0.44,0.52,0.44,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0567,Augmented Track 567,Computational Artist 198,Folk,0.67,0.59,0.27,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0568,Augmented Track 568,Computational Artist 32,EDM,0.66,0.37,0.52,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0569,Augmented Track 569,Computational Artist 26,Indie,0.28,0.56,0.16,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0570,Augmented Track 570,Computational Artist 78,Folk,0.68,0.36,0.14,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0571,Augmented Track 571,Computational Artist 125,Pop,0.79,0.67,0.72,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0572,Augmented Track 572,Computational Artist 179,Folk,0.52,0.42,0.39,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0573,Augmented Track 573,Computational Artist 65,Folk,0.34,0.37,0.3,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0574,Augmented Track 574,Computational Artist 10,R&B,0.35,0.53,0.28,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0575,Augmented Track 575,Computational Artist 158,Hip-Hop,0.69,0.86,0.52,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0576,Augmented Track 576,Computational Artist 196,Jazz,0.37,0.31,0.44,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0577,Augmented Track 577,Computational Artist 169,Hip-Hop,0.73,0.82,0.49,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0578,Augmented Track 578,Computational Artist 2,R&B,0.65,0.38,0.52,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0579,Augmented Track 579,Computational Artist 28,Folk,0.65,0.42,0.39,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0580,Augmented Track 580,Computational Artist 191,Hip-Hop,0.75,0.83,0.42,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0581,Augmented Track 581,Computational Artist 135,Pop,0.8,0.7,0.61,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0582,Augmented Track 582,Computational Artist 67,Indie,0.48,0.51,0.26,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0583,Augmented Track 583,Computational Artist 80,R&B,0.57,0.65,0.38,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0584,Augmented Track 584,Computational Artist 64,Hip-Hop,0.7,0.88,0.32,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0585,Augmented Track 585,Computational Artist 60,Indie,0.34,0.46,0.3,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0586,Augmented Track 586,Computational Artist 77,Jazz,0.64,0.34,0.2,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0587,Augmented Track 587,Computational Artist 31,Pop,0.61,0.79,0.9,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0588,Augmented Track 588,Computational Artist 32,Hip-Hop,0.9,0.85,0.47,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0589,Augmented Track 589,Computational Artist 130,Pop,0.83,0.61,0.7,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0590,Augmented Track 590,Computational Artist 159,Jazz,0.28,0.47,0.54,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0591,Augmented Track 591,Computational Artist 24,Indie,0.51,0.4,0.13,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0592,Augmented Track 592,Computational Artist 26,R&B,0.31,0.35,0.14,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0593,Augmented Track 593,Computational Artist 22,Jazz,0.57,0.52,0.48,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0594,Augmented Track 594,Computational Artist 181,Indie,0.58,0.55,0.19,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0595,Augmented Track 595,Computational Artist 142,Pop,0.64,0.82,0.65,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0596,Augmented Track 596,Computational Artist 2,R&B,0.41,0.63,0.47,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0597,Augmented Track 597,Computational Artist 137,Folk,0.45,0.55,0.11,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0598,Augmented Track 598,Computational Artist 176,Indie,0.35,0.47,0.24,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0599,Augmented Track 599,Computational Artist 194,R&B,0.54,0.6,0.4,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0600,Augmented Track 600,Computational Artist 107,Indie,0.51,0.67,0.57,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0601,Augmented Track 601,Computational Artist 47,R&B,0.5,0.48,0.2,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0602,Augmented Track 602,Computational Artist 154,Indie,0.61,0.56,0.25,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0603,Augmented Track 603,Computational Artist 27,Hip-Hop,0.73,0.89,0.54,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0604,Augmented Track 604,Computational Artist 100,Pop,0.73,0.63,0.54,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0605,Augmented Track 605,Computational Artist 11,Jazz,0.43,0.6,0.21,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0606,Augmented Track 606,Computational Artist 164,EDM,0.47,0.64,0.11,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0607,Augmented Track 607,Computational Artist 196,Indie,0.51,0.45,0.52,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0608,Augmented Track 608,Computational Artist 27,Pop,0.81,0.79,0.89,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0609,Augmented Track 609,Computational Artist 105,EDM,0.64,0.63,0.51,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0610,Augmented Track 610,Computational Artist 94,EDM,0.23,0.31,0.27,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0611,Augmented Track 611,Computational Artist 173,Pop,0.76,0.78,0.9,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0612,Augmented Track 612,Computational Artist 120,R&B,0.51,0.31,0.37,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0613,Augmented Track 613,Computational Artist 35,Hip-Hop,0.85,0.76,0.52,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0614,Augmented Track 614,Computational Artist 59,Folk,0.33,0.53,0.49,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0615,Augmented Track 615,Computational Artist 43,EDM,0.43,0.69,0.4,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0616,Augmented Track 616,Computational Artist 15,Pop,0.62,0.84,0.83,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0617,Augmented Track 617,Computational Artist 126,EDM,0.4,0.51,0.45,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0618,Augmented Track 618,Computational Artist 166,Indie,0.47,0.45,0.19,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0619,Augmented Track 619,Computational Artist 135,Folk,0.48,0.68,0.17,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0620,Augmented Track 620,Computational Artist 120,Pop,0.58,0.8,0.85,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0621,Augmented Track 621,Computational Artist 137,R&B,0.48,0.52,0.56,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0622,Augmented Track 622,Computational Artist 118,Jazz,0.67,0.64,0.54,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0623,Augmented Track 623,Computational Artist 97,Indie,0.51,0.32,0.27,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0624,Augmented Track 624,Computational Artist 71,Jazz,0.5,0.53,0.34,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0625,Augmented Track 625,Computational Artist 76,Folk,0.61,0.38,0.51,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0626,Augmented Track 626,Computational Artist 81,R&B,0.69,0.43,0.48,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0627,Augmented Track 627,Computational Artist 119,EDM,0.26,0.55,0.33,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0628,Augmented Track 628,Computational Artist 105,Indie,0.22,0.36,0.3,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0629,Augmented Track 629,Computational Artist 128,Indie,0.47,0.52,0.27,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0630,Augmented Track 630,Computational Artist 104,Folk,0.68,0.61,0.54,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0631,Augmented Track 631,Computational Artist 54,R&B,0.42,0.42,0.3,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0632,Augmented Track 632,Computational Artist 161,Folk,0.67,0.3,0.3,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0633,Augmented Track 633,Computational Artist 153,Hip-Hop,0.81,0.82,0.35,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0634,Augmented Track 634,Computational Artist 154,Jazz,0.24,0.4,0.26,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
